title,custom__category,base_url,custom__name_en,page__about_ru,page__about_en,readability_ru,readability_en
Мордовский государственный университет им. Н.П. Огарёва,общий,https://www.mrsu.ru/,Ogarev Mordovia State University,https://mrsu.ru/ru/university/,https://old.mrsu.ru/en/struct/,"{
    ""c_share"": 59.21787709497207,
    ""avg_slen"": 13.76923076923077,
    ""avg_syl"": 2.9497206703910615,
    ""n_syllabes"": 1056,
    ""n_words"": 358,
    ""n_sentences"": 26,
    ""n_complex_words"": 212,
    ""n_simple_words"": 146,
    ""chars"": 3002,
    ""letters"": 2493,
    ""spaces"": 352,
    ""index_fl"": 11.656787709497195,
    ""index_flk"": 11.689883970777828,
    ""index_gf"": 29.194843145681137,
    ""index_SMOG"": 19.441812881015885
}","{
    ""c_share"": 28.69198312236287,
    ""avg_slen"": 20.608695652173914,
    ""avg_syl"": 2.00210970464135,
    ""n_syllabes"": 949,
    ""n_words"": 474,
    ""n_sentences"": 23,
    ""n_complex_words"": 136,
    ""n_simple_words"": 338,
    ""chars"": 3172,
    ""letters"": 2565,
    ""spaces"": 459,
    ""index_fl"": 16.538692900385286,
    ""index_flk"": 16.07228581911576,
    ""index_dc"": 5.552655439368924,
    ""index_gf"": 19.72027150981471,
    ""index_SMOG"": 17.020642500510096
}"
Российский государственный педагогический университет им. А. И. Герцена,гуманитарный,https://www.herzen.spb.ru/,Herzen State Pedagogical University of Russia,,,,
Южный федеральный университет (ЮФУ),общий,https://sfedu.ru/,Southern Federal University,https://sfedu.ru/www/stat_pages22.show?p=UNI/N11897/P,https://sfedu.ru/www/stat_pages22.show?p=ABO/main/M,"{
    ""c_share"": 66.05922551252847,
    ""avg_slen"": 39.90909090909091,
    ""avg_syl"": 3.5148063781321186,
    ""n_syllabes"": 1543,
    ""n_words"": 439,
    ""n_sentences"": 11,
    ""n_complex_words"": 290,
    ""n_simple_words"": 149,
    ""chars"": 4074,
    ""letters"": 3543,
    ""spaces"": 414,
    ""index_fl"": -56.28668150755851,
    ""index_flk"": 28.62354110581901,
    ""index_gf"": 42.38732656864775,
    ""index_SMOG"": 32.461499554696566
}","{
    ""c_share"": 28.994082840236686,
    ""avg_slen"": 28.166666666666668,
    ""avg_syl"": 2.0552268244575935,
    ""n_syllabes"": 1042,
    ""n_words"": 507,
    ""n_sentences"": 18,
    ""n_complex_words"": 147,
    ""n_simple_words"": 360,
    ""chars"": 3630,
    ""letters"": 3023,
    ""spaces"": 502,
    ""index_fl"": 4.373643984220934,
    ""index_flk"": 19.64667652859961,
    ""index_dc"": 5.9752323471400395,
    ""index_gf"": 22.864299802761344,
    ""index_SMOG"": 19.454632303725965
}"
Северный (Арктический) федеральный университет им. М. В. Ломоносова,общий,https://narfu.ru/,Northern Arctic Federal University,https://narfu.ru/sveden/common/,https://narfu.ru/en/university/introducing/history/,,
Новосибирский государственный технический университет,общий технический,https://www.nstu.ru/,Novosibirsk State Technical University,,,,
Российский Государственный Гуманитарный университет,гуманитарный,https://www.rsuh.ru/,Russian State University for the Humanities,https://www.rsuh.ru/information/,https://www.rsuh.ru/en/about-us/about-our-university/,"{
    ""c_share"": 58.25892857142857,
    ""avg_slen"": 12.8,
    ""avg_syl"": 3.0848214285714284,
    ""n_syllabes"": 1382,
    ""n_words"": 448,
    ""n_sentences"": 35,
    ""n_complex_words"": 261,
    ""n_simple_words"": 187,
    ""chars"": 3825,
    ""letters"": 3271,
    ""spaces"": 432,
    ""index_fl"": 4.797232142857155,
    ""index_flk"": 12.201196428571425,
    ""index_gf"": 28.423571428571428,
    ""index_SMOG"": 18.72933595975394
}","{
    ""c_share"": 30.045351473922903,
    ""avg_slen"": 22.615384615384617,
    ""avg_syl"": 2.082766439909297,
    ""n_syllabes"": 1837,
    ""n_words"": 882,
    ""n_sentences"": 39,
    ""n_complex_words"": 265,
    ""n_simple_words"": 617,
    ""chars"": 6097,
    ""letters"": 5043,
    ""spaces"": 859,
    ""index_fl"": 7.678343799058126,
    ""index_flk"": 17.806643990929704,
    ""index_dc"": 5.865884074655503,
    ""index_gf"": 21.06429443572301,
    ""index_SMOG"": 18.02050136506248
}"
Российский государственный университет нефти и газа имени И. М. Губкина,спец технический,https://www.gubkin.ru/,Russian State University of Oil and Gas,https://www.gubkin.ru/general/university_history/,https://en.gubkin.ru/about/,"{
    ""c_share"": 49.26850258175559,
    ""avg_slen"": 21.321100917431192,
    ""avg_syl"": 2.5185025817555937,
    ""n_syllabes"": 5853,
    ""n_words"": 2324,
    ""n_sentences"": 109,
    ""n_complex_words"": 1145,
    ""n_simple_words"": 1179,
    ""chars"": 17114,
    ""letters"": 13904,
    ""spaces"": 2286,
    ""index_fl"": 27.755563643828282,
    ""index_flk"": 12.242408296357116,
    ""index_gf"": 28.23584139967471,
    ""index_SMOG"": 21.644556758903512
}","{
    ""c_share"": 27.10843373493976,
    ""avg_slen"": 22.133333333333333,
    ""avg_syl"": 2.0090361445783134,
    ""n_syllabes"": 667,
    ""n_words"": 332,
    ""n_sentences"": 15,
    ""n_complex_words"": 90,
    ""n_simple_words"": 242,
    ""chars"": 2259,
    ""letters"": 1872,
    ""spaces"": 324,
    ""index_fl"": 14.405208835341398,
    ""index_flk"": 16.7486265060241,
    ""index_dc"": 5.3782350200803215,
    ""index_gf"": 19.69670682730924,
    ""index_SMOG"": 17.122413403193683
}"
Северо-Восточный федеральный университет им. М. К. Аммосова,общий,https://www.s-vfu.ru/,North-Eastern Federal University,https://www.s-vfu.ru/universitet/o-vuze/,https://www.s-vfu.ru/en/university/university_in_brief/,"{
    ""c_share"": 65.71428571428571,
    ""avg_slen"": 28.636363636363637,
    ""avg_syl"": 3.4063492063492062,
    ""n_syllabes"": 1073,
    ""n_words"": 315,
    ""n_sentences"": 11,
    ""n_complex_words"": 207,
    ""n_simple_words"": 108,
    ""chars"": 2869,
    ""letters"": 2465,
    ""spaces"": 308,
    ""index_fl"": -35.11386002886002,
    ""index_flk"": 22.308167388167387,
    ""index_gf"": 37.74025974025974,
    ""index_SMOG"": 27.91095239609457
}","{
    ""c_share"": 28.846153846153847,
    ""avg_slen"": 20.8,
    ""avg_syl"": 2.0072115384615383,
    ""n_syllabes"": 835,
    ""n_words"": 416,
    ""n_sentences"": 20,
    ""n_complex_words"": 120,
    ""n_simple_words"": 296,
    ""chars"": 2762,
    ""letters"": 2243,
    ""spaces"": 400,
    ""index_fl"": 15.912903846153881,
    ""index_flk"": 16.207096153846155,
    ""index_dc"": 5.586487692307692,
    ""index_gf"": 19.85846153846154,
    ""index_SMOG"": 17.122413403193683
}"
Самарский национальный исследовательский университет имени академика С.П. Королева,спец технический,https://ssau.ru/,Samara National Research University,https://ssau.ru/info,https://ssau.ru/english/information_about,"{
    ""c_share"": 58.85167464114833,
    ""avg_slen"": 27.866666666666667,
    ""avg_syl"": 3.2057416267942584,
    ""n_syllabes"": 1340,
    ""n_words"": 418,
    ""n_sentences"": 15,
    ""n_complex_words"": 246,
    ""n_simple_words"": 172,
    ""chars"": 3749,
    ""letters"": 3123,
    ""spaces"": 393,
    ""index_fl"": -22.0567384370016,
    ""index_flk"": 20.466580542264754,
    ""index_gf"": 34.687336523126,
    ""index_SMOG"": 26.263959152370045
}","{
    ""c_share"": 28.703703703703702,
    ""avg_slen"": 19.058823529411764,
    ""avg_syl"": 2.006172839506173,
    ""n_syllabes"": 650,
    ""n_words"": 324,
    ""n_sentences"": 17,
    ""n_complex_words"": 93,
    ""n_simple_words"": 231,
    ""chars"": 2195,
    ""letters"": 1796,
    ""spaces"": 323,
    ""index_fl"": 17.768071895424868,
    ""index_flk"": 15.515780682643431,
    ""index_dc"": 5.477632461873639,
    ""index_gf"": 19.105010893246185,
    ""index_SMOG"": 16.49080716021325
}"
Национальный исследовательский технологический университет МИСиС,спец технический,https://misis.ru/,"National University of Science and Technology ""MISIS""",https://misis.ru/university/about/,https://en.misis.ru/university/,"{
    ""c_share"": 49.24297043979813,
    ""avg_slen"": 21.338461538461537,
    ""avg_syl"": 2.647440519105984,
    ""n_syllabes"": 3672,
    ""n_words"": 1387,
    ""n_sentences"": 65,
    ""n_complex_words"": 683,
    ""n_simple_words"": 704,
    ""chars"": 10889,
    ""letters"": 8724,
    ""spaces"": 1352,
    ""index_fl"": 19.98382480173035,
    ""index_flk"": 13.192161943319835,
    ""index_gf"": 28.232572791303866,
    ""index_SMOG"": 21.647293137477615
}","{
    ""c_share"": 23.80191693290735,
    ""avg_slen"": 24.076923076923077,
    ""avg_syl"": 1.9185303514376997,
    ""n_syllabes"": 1201,
    ""n_words"": 626,
    ""n_sentences"": 26,
    ""n_complex_words"": 149,
    ""n_simple_words"": 477,
    ""chars"": 4188,
    ""letters"": 3396,
    ""spaces"": 610,
    ""index_fl"": 20.089255345293708,
    ""index_flk"": 16.43865814696486,
    ""index_dc"": 4.952538068321456,
    ""index_gf"": 19.151536003932172,
    ""index_SMOG"": 16.80485765022517
}"
Пермский государственный национальный исследовательский университет,спец технический,http://www.psu.ru/,Perm State University,http://www.psu.ru/universitet/ob-universitete,http://en.psu.ru/about/history/,"{
    ""c_share"": 60.32258064516129,
    ""avg_slen"": 18.235294117647058,
    ""avg_syl"": 3.1774193548387095,
    ""n_syllabes"": 985,
    ""n_words"": 310,
    ""n_sentences"": 17,
    ""n_complex_words"": 187,
    ""n_simple_words"": 123,
    ""chars"": 2712,
    ""letters"": 2299,
    ""spaces"": 299,
    ""index_fl"": -7.833785578747637,
    ""index_flk"": 15.540455407969635,
    ""index_gf"": 31.423149905123342,
    ""index_SMOG"": 22.076135915942103
}","{
    ""c_share"": 26.448362720403022,
    ""avg_slen"": 28.357142857142858,
    ""avg_syl"": 1.9219143576826196,
    ""n_syllabes"": 763,
    ""n_words"": 397,
    ""n_sentences"": 14,
    ""n_complex_words"": 105,
    ""n_simple_words"": 292,
    ""chars"": 2535,
    ""letters"": 2090,
    ""spaces"": 392,
    ""index_fl"": 15.458545340050392,
    ""index_flk"": 18.147875134940623,
    ""index_dc"": 5.5827107592659235,
    ""index_gf"": 21.922202231018353,
    ""index_SMOG"": 18.7741
}"
Тверской государственный университет,общий,https://www.tversu.ru/,Tver State University,,,,
Иркутский государственный университет,общий,https://isu.ru/,Irkutsk State University,,,,
Санкт-Петербургский государственный экономический университет,гуманитарный,https://unecon.ru/,St. Petersburg State University of Economics,https://unecon.ru/ob-universitete,https://en.unecon.ru/university,"{
    ""c_share"": 60.32258064516129,
    ""avg_slen"": 18.235294117647058,
    ""avg_syl"": 3.1774193548387095,
    ""n_syllabes"": 985,
    ""n_words"": 310,
    ""n_sentences"": 17,
    ""n_complex_words"": 187,
    ""n_simple_words"": 123,
    ""chars"": 2712,
    ""letters"": 2299,
    ""spaces"": 299,
    ""index_fl"": -7.833785578747637,
    ""index_flk"": 15.540455407969635,
    ""index_gf"": 31.423149905123342,
    ""index_SMOG"": 22.076135915942103
}","{
    ""c_share"": 32.972972972972975,
    ""avg_slen"": 23.125,
    ""avg_syl"": 2.108108108108108,
    ""n_syllabes"": 390,
    ""n_words"": 185,
    ""n_sentences"": 8,
    ""n_complex_words"": 61,
    ""n_simple_words"": 124,
    ""chars"": 1328,
    ""letters"": 1103,
    ""spaces"": 184,
    ""index_fl"": 5.017179054054111,
    ""index_flk"": 18.304425675675677,
    ""index_dc"": 6.353432432432434,
    ""index_gf"": 22.439189189189193,
    ""index_SMOG"": 18.903936251131103
}"
Сыктывкарский Государственный университет им. Питирима Сорокина,гуманитарный,https://www.syktsu.ru/,Syktyvkar State University,https://www.syktsu.ru/about/,https://en.syktsu.ru/about-the-university/,"{
    ""c_share"": 68.95200783545543,
    ""avg_slen"": 27.594594594594593,
    ""avg_syl"": 3.5298726738491677,
    ""n_syllabes"": 3604,
    ""n_words"": 1021,
    ""n_sentences"": 37,
    ""n_complex_words"": 704,
    ""n_simple_words"": 317,
    ""chars"": 9520,
    ""letters"": 8200,
    ""spaces"": 1013,
    ""index_fl"": -41.18332067130794,
    ""index_flk"": 22.699421870450276,
    ""index_gf"": 38.61864097202002,
    ""index_SMOG"": 28.048088136152916
}","{
    ""c_share"": 25.823223570190642,
    ""avg_slen"": 36.0625,
    ""avg_syl"": 1.9462738301559792,
    ""n_syllabes"": 1123,
    ""n_words"": 577,
    ""n_sentences"": 16,
    ""n_complex_words"": 149,
    ""n_simple_words"": 428,
    ""chars"": 3873,
    ""letters"": 3166,
    ""spaces"": 568,
    ""index_fl"": 5.576796468804162,
    ""index_flk"": 21.440406195840556,
    ""index_dc"": 5.866187001733103,
    ""index_gf"": 24.754289428076255,
    ""index_SMOG"": 20.562338780415992
}"
Тюменский индустриальный университет,спец технический,https://www.tyuiu.ru/,Tyumen Industrial University,,,,
Московский авиационный институт (национальный исследовательский университет) МАИ,спец технический,https://mai.ru/,Moscow Aviation Institute,https://mai.ru/common/about/,https://en.mai.ru/about/facts/,"{
    ""c_share"": 56.914119359534205,
    ""avg_slen"": 30.533333333333335,
    ""avg_syl"": 3.016739446870451,
    ""n_syllabes"": 4145,
    ""n_words"": 1374,
    ""n_sentences"": 45,
    ""n_complex_words"": 782,
    ""n_simple_words"": 592,
    ""chars"": 11543,
    ""letters"": 9651,
    ""spaces"": 1310,
    ""index_fl"": -14.164374090247435,
    ""index_flk"": 20.39353129548763,
    ""index_gf"": 34.97898107714702,
    ""index_SMOG"": 26.943632229992115
}","{
    ""c_share"": 29.78936810431294,
    ""avg_slen"": 27.694444444444443,
    ""avg_syl"": 2.0571715145436307,
    ""n_syllabes"": 2051,
    ""n_words"": 997,
    ""n_sentences"": 36,
    ""n_complex_words"": 297,
    ""n_simple_words"": 700,
    ""chars"": 7101,
    ""letters"": 5936,
    ""spaces"": 905,
    ""index_fl"": 4.688428758497736,
    ""index_flk"": 19.48545720494818,
    ""index_dc"": 6.077385668115458,
    ""index_gf"": 22.993525019502954,
    ""index_SMOG"": 19.53771442962202
}"
Тюменский государственный университет,общий,https://www.utmn.ru/,University of Tyumen,https://www.utmn.ru/o-tyumgu/tyumgu-today/istoriya/,https://www.utmn.ru/en/about/utmn-today/history/,"{
    ""c_share"": 53.83727639930756,
    ""avg_slen"": 17.15841584158416,
    ""avg_syl"": 2.739757645701096,
    ""n_syllabes"": 4748,
    ""n_words"": 1733,
    ""n_sentences"": 101,
    ""n_complex_words"": 933,
    ""n_simple_words"": 800,
    ""chars"": 13687,
    ""letters"": 11246,
    ""spaces"": 1712,
    ""index_fl"": 19.86962489930471,
    ""index_flk"": 11.817854575994236,
    ""index_gf"": 28.398276896356688,
    ""index_SMOG"": 20.492112214714265
}","{
    ""c_share"": 26.666666666666668,
    ""avg_slen"": 11.756756756756756,
    ""avg_syl"": 1.9885057471264367,
    ""n_syllabes"": 865,
    ""n_words"": 435,
    ""n_sentences"": 37,
    ""n_complex_words"": 116,
    ""n_simple_words"": 319,
    ""chars"": 2907,
    ""letters"": 2301,
    ""spaces"": 431,
    ""index_fl"": 26.674305684995375,
    ""index_flk"": 12.45950295122709,
    ""index_dc"": 4.793801801801802,
    ""index_gf"": 15.36936936936937,
    ""index_SMOG"": 13.244267257571604
}"
Кубанский государственный университет,общий,https://kubsu.ru/,Kuban State University,https://kubsu.ru/ru/university,https://kubsu.ru/en/node/1956,"{
    ""c_share"": 55.87044534412956,
    ""avg_slen"": 20.583333333333332,
    ""avg_syl"": 2.9433198380566803,
    ""n_syllabes"": 727,
    ""n_words"": 247,
    ""n_sentences"": 12,
    ""n_complex_words"": 138,
    ""n_simple_words"": 109,
    ""chars"": 1985,
    ""letters"": 1694,
    ""spaces"": 239,
    ""index_fl"": 3.18314439946019,
    ""index_flk"": 14.9820681511471,
    ""index_gf"": 30.58151147098516,
    ""index_SMOG"": 22.501965172709998
}","{
    ""c_share"": 35.400516795865634,
    ""avg_slen"": 29.76923076923077,
    ""avg_syl"": 2.13953488372093,
    ""n_syllabes"": 828,
    ""n_words"": 387,
    ""n_sentences"": 13,
    ""n_complex_words"": 137,
    ""n_simple_words"": 250,
    ""chars"": 2768,
    ""letters"": 2316,
    ""spaces"": 375,
    ""index_fl"": -4.385420393559912,
    ""index_flk"": 21.266511627906976,
    ""index_dc"": 7.06629544822103,
    ""index_gf"": 26.06789902603856,
    ""index_SMOG"": 21.67438633870654
}"
